player,score,platform,style,proof level,vid pb,notes,proof link,time,editor
TobeGH3,1307360,Console,Tap,Video,,,,1640373363718,Hydrantdude
TobeGH3,1344740,Console,Tap,Video,1344740,,https://www.youtube.com/watch?v=iww4QZFj78Q,1640445649671,Hydrantdude
Ilaria Fornasiero,1105260,Emulator,DAS+Tap,Video,1105260,History Viewer,,1595993094133,Hydrantdude
Silver G,1131745,Console,DAS,Image,,. 1.119 video PB,,1601408546499,Hydrantdude
Silver G,1171361,Console,DAS,Image,,. 1.119 video PB,,1615382234225,Cool Iceage
Silver G,1173214,Console,DAS,Video,,,,1619372089859,Cool Iceage
Silver G,1176707,Console,DAS,Video,,,,1645387795256,MegaTech
Silver G,1179234,Console,DAS,Video,1179234,,,1645587492610,Hydrantdude
20Dan03,1106751,Emulator,Tap,Video,,,,1651529153522,NerdTheBox
20Dan03,1115171,Emulator,Tap,Video,1115171,,,1654115458832,NerdTheBox
20Dan03,1167112,Emulator,Tap,Video,1167112,,,1663558611104,Hydrantdude
HarrieMcRacc,1173346,Emulator,DAS+Tap,Video,,,,1619645373517,Cool Iceage
HarrieMcRacc,1214580,Emulator,DAS+Tap,Image,1173000,,,1640986606833,NerdTheBox
Scamper9,1106480,Console,DAS,Video,,,,1635088247640,NerdTheBox
Scamper9,1121200,Console,DAS,Video,,,,1644680175002,NerdTheBox
Scamper9,1208900,Console,DAS,Video,1208900,,,1655584582759,Hydrantdude
hana,1108460,Console,DAS,Video,1108460,,,1658054517849,NerdTheBox
hana,1128180,Emulator,DAS,Image,1108460,,,1658809361630,Hydrantdude
hana,1133820,Emulator,DAS,Video,1133820,,,1659383934018,Hydrantdude
hana,1139720,Emulator,DAS,Video,1139720,in ctm qual,,1661775571897,NerdTheBox
hana,1172360,Emulator,DAS,Video,1172360,,,1665284274344,Hydrantdude
hana,1194920,Emulator,DAS,Video,1194920,,,1682100948905,Samual Finch
Clockworker,1135940,Console,Tap,Video,1135940,,,1630343622870,Cool Iceage
Clockworker,1290870,Console,DAS,Video,1290870,,,1686328637743,Noah Dengler
ZZPlays,1119373,Emulator,Tap,Video,1119373,,,1645478572654,NerdTheBox
MegaRetroMan,1122760,Console,DAS,Video,,,,1587398624074,Hydrantdude
MegaRetroMan,1144757,Console,DAS,Image,,might've been streamed,,1611770585424,Hydrantdude
MegaRetroMan,1216100,Console,DAS,Image,1022504,,,1631902475950,Hydrantdude
Koryan,1273120,Console,Tap,Video,,Former WR,,1587398445793,Hydrantdude
Koryan,1279020,Console,Tap,Video,,,,1612974478296,DTFPS
Koryan,1287046,Console,Tap,Video,1287046,,,1642082684705,NerdTheBox
Poet13,1180060,Emulator,Tap,Video,,,,1587398624074,Hydrantdude
Poet13,1181200,Emulator,Tap,Video,,,,1590171515078,Hydrantdude
Poet13,1200480,Emulator,Tap,Video,,,,1590421120539,Hydrantdude
Poet13,1244580,Emulator,Tap,Video,1244580,,,1599838007679,Hydrantdude
Mecex,1100140,Emulator,Tap,Video,,"history of cheating, taps with mouse",,1587398624074,Hydrantdude
Mecex,1157640,Emulator,Tap,Video,,"history of cheating, taps with mouse",,1587860174982,Hydrantdude
Mecex,1159240,Emulator,Tap,Video,,"history of cheating, taps with mouse",,1603480191649,Hydrantdude
Mecex,1246654,Console,Tap,Image,,,,1610927125771,Hydrantdude
Mecex,1287390,Console,Tap,Image,,,,1625309272200,Cool Iceage
Mecex,1306232,Console,Tap,Image,1300760,has 1.4 but has not uploaded video yet. 1300760 video PB,https://discord.com/channels/374368504465457153/388315550507597825/872669802257317907,1628131462987,DTFPS
Mecex,1460080,Console,Tap+Roll,Image,1300760,,,1659182259326,NerdTheBox
Mecex,1513760,Console,Roll,Image,1388160,,,1659384405952,Hydrantdude
Mecex,1659660,Console,Roll,Video+,1659660,"Maxoutclub, link highest surviving score on video. VOD expired",https://www.youtube.com/watch?v=iaVwt8Pjw2U,1671427415619,Bunny Boing
iBall1,1162871,Console,Tap,Video,,,,1622744300553,Hydrantdude
iBall1,1218520,Console,Tap,Video,,,,1630196978932,Hydrantdude
iBall1,1235200,Console,Tap,Image,,. 1218520 video PB,,1632749024904,Cool Iceage
iBall1,1275480,Console,Tap,Image,,1239??? partial video pb. 1218520 full video PB,,1633350702383,NerdTheBox
iBall1,1308020,Console,Tap,Video,1308020,,https://www.youtube.com/watch?v=Tmil-vt90ME,1643513140078,NerdTheBox
iBall1,1333600,Console,Tap,Video+,1333600,,https://www.youtube.com/watch?v=Nl1MwxnnDqk,1658257803973,NerdTheBox
iBall1,1345360,Console,Roll,Image,1333600,,,1672726053261,Hydrantdude
iBall1,1425900,Console,Roll,Video+,1425900,,,1677281663343,algebruh
JameIsLucky,1110720,Console,Roll,Video,1110720,19 start,,1670105087567,NerdTheBox
eliwa,1126020,Console,DAS,Video,1126020,,,1645787831429,Hydrantdude
Hikaru,1224011,Emulator,Tap,Image,,Deleted channel?,,1626824189414,Hydrantdude
Dawg,1132180,Console,Tap,Image,,. 1.0X video PB,,1597718386093,Hydrantdude
Dawg,1156080,Console,Tap,Image,,. 1.0X video PB,,1601164419586,Hydrantdude
Dawg,1168540,Console,Tap,Image,,. 1.145 video PB,,1604175383368,Hydrantdude
Dawg,1241640,Console,Tap,Video,,,,1604295876842,Hydrantdude
Dawg,1242960,Console,Tap,Video,1242960,,,1605576577789,DTFPS
Dawg,1248820,Console,Tap,Image,1242960,,,1667174559759,Hydrantdude
Honey_Beef,1102498,Emulator,Tap,Video,,2nd max,,1619975258973,Hydrantdude
Honey_Beef,1179691,Emulator,Tap,Image,,,,1633950065220,Hydrantdude
Tstorm281,1104940,Emulator,Tap,Image,,. 1.0X video PB,,1635584421011,Hydrantdude
Tstorm281,1137340,Emulator,Tap,Video,,,,1640781513871,NerdTheBox
Tstorm281,1221580,Emulator,Tap,Image,,Witnessed in VC by 5 people,,1646207263620,DTFPS
Tstorm281,1225580,Emulator,Tap,Partial Video,,,,1646362524687,DTFPS
Tstorm281,1231660,Emulator,Tap,Partial Video,,"278 Lines+, Full game witnessed by 2. 278 Lines+, Full game witnessed by 2",,1658183250398,Hydrantdude
Tstorm281,1253060,Emulator,Tap,Image,,Witnessed in VC. Witnessed in VC,,1678952004210,meme tetris
Tstorm281,1331860,Emulator,Tap,Image,1266980,,,1683308752439,Samual Finch
Kofi,1135108,Emulator,Tap,Video,,,,1587398624074,Hydrantdude
Kofi,1171680,Console,Tap,Video,,,,1616677215068,Cool Iceage
Kofi,1207020,Console,Tap,Image,,. 1171680 video PB,,1624490037091,Hydrantdude
Kofi,1371040,Console,Tap,Video,1371040,,https://youtu.be/NxoFmX4mYUE,1625522898308,Hydrantdude
Lestern,1112348,Emulator,Tap,Video,1112348,,,1629340838818,Hydrantdude
Scottobozo,1157711,Console,DAS,Video,,"F06760 PB, achieved with memorized game",,1593051389772,Hydrantdude
Scottobozo,1228240,Console,DAS,Claim,1157711,F04760 PB with memorized perfect 18 game,,1607310118974,DTFPS
normal rthjk,1154920,Console,Roll,Video,1154920,,,1646582368683,NerdTheBox
ItzMasy,1292040,Emulator,Tap,Video,1292040,,,1654708842441,Hydrantdude
ItzMasy,1303380,Emulator,Tap,Video,1303380,,,1661723391014,NerdTheBox
Somalian Captain,1135040,Console,DAS,Video,,,,1604413695843,Hydrantdude
Somalian Captain,1150791,Console,DAS+Tap,Video,,,,1613029599986,Hydrantdude
Somalian Captain,1157580,Console,DAS+Tap,Video,,,,1616399386169,Hydrantdude
Somalian Captain,1224960,Console,DAS+Tap,Video,,,,1617436761917,DTFPS
Somalian Captain,1254700,Console,DAS+Tap,Video,,,,1626906310436,Hydrantdude
Somalian Captain,1304120,Console,DAS+Tap,Video,1304120,1276820 video+,https://www.twitch.tv/videos/1152596448,1631991205610,Cool Iceage
Somalian Captain,1310640,Console,Tap+Roll,Video+,1310640,,https://www.twitch.tv/classictetrisleague/v/1843126397?sr=a&t=3562s,1686533223871,Noah Dengler
666_Tim,1137515,Console,DAS,Video,1137515,,,1652823958348,MegaTech
Noel,1109800,Console,DAS+Tap,Image,1010480,. 1.0X video PB,,1609808758589,DTFPS
stickman,1115500,Console,Roll,Video,1115500,,,1648037853978,NerdTheBox
dmsy,1102220,Emulator,Tap,Video,,,,1600006560118,Hydrantdude
dmsy,1122040,Emulator,Tap,Video,,,,1604325949321,Hydrantdude
dmsy,1146960,Emulator,Tap,Video,,,,1604638134560,Hydrantdude
dmsy,1158480,Emulator,Tap,Video,,,,1605528355112,Petr Verner
dmsy,1173420,Emulator,Tap,Video,,,,1606460485945,Hydrantdude
dmsy,1199880,Emulator,Tap,Video,,,,1620479629364,Cool Iceage
dmsy,1247660,Emulator,Tap,Video,1247660,,,1625567588375,Cool Iceage
IanNibba,1251620,Console,Tap,Video,,,,1615485092120,Hydrantdude
IanNibba,1334780,Console,Tap,Image,1296560,. 1251620 video PB,https://discord.com/channels/374368504465457153/699855227162984469/856561363492536360,1624233444206,Hydrantdude
Terry Purcell,1197000,Console,DAS,Lost,1197000,"score calculated, video must've existed",,1587398624074,Hydrantdude
Sean,1142860,Emulator,DAS,Video,,,,1642013374384,NerdTheBox
Sean,1163800,Emulator,DAS,Video,,,,1642638667629,Hydrantdude
Sean,1204980,Emulator,DAS,Video,1204980,,,1642994074097,Hydrantdude
foiledthrice,1138800,Console,Tap,Image,,,,1650455408773,NerdTheBox
foiledthrice,1200940,Console,Tap,Video,1200940,,,1676077674737,Cool Iceage
foiledthrice,1204040,Console,Tap,Video,1204040,,,1684849202358,Samual Finch
Kirjava,1228600,Console,Roll,Video,1228600,,,1664318415696,Hydrantdude
Kirjava,1268640,Console,Roll,Video,1268640,,,1674422888388,algebruh
rvp,1191841,Emulator,DAS+Tap,Video,1191841,,,1645190351725,NerdTheBox
rvp,1253886,Emulator,DAS,Video,1253886,,https://discord.com/channels/374368504465457153/699855227162984469/1063804336683094079,1673728798759,Bunny Boing
Rahmations,1108920,Console,DAS+Tap,Image,,,,1636764905761,NerdTheBox
Rahmations,1151080,Console,DAS+Tap,Video,,In CTM Qual. Roll 29+,,1638320057868,bunnybisbyclyde
Rahmations,1252860,Console,DAS+Tap,Video,,. Roll 29+,,1639674101247,Hydrantdude
Rahmations,1293260,Console,DAS+Tap,Video,,. Roll 29+,,1640383592422,Hydrantdude
Rahmations,1434620,Console,Roll,Video,,. first ever 1.3 skip,,1640950492104,NerdTheBox
Rahmations,1518020,Console,Roll,Image,,video pb 1.466,,1641909538485,NerdTheBox
Rahmations,1518544,Console,Roll,Video,1518544,maxoutclub,,1655586133051,NerdTheBox
Rahmations,1723260,Console,Roll,Image,1723260,,,1661080757324,NerdTheBox
Rahmations,2003820,Console,Roll,Video+,2003820,,,1666833459845,algebruh
Rahmations,2656220,Console,Roll,Video+,2656220,,,1678952841077,meme tetris
Rahmations,3946380,Console,Roll,Video+,3946380,,,1684099406609,Samual Finch
BboiJasten,1138700,Emulator,Unknown,Image,,,,1641733190324,NerdTheBox
K U P,1208040,Emulator,Tap,Video,1208040,1.1 skip. unknown player,,1613165876993,Hydrantdude
Allenbot,1116700,Emulator,Roll,Image,,,,1647201520389,Hydrantdude
Allenbot,1323660,Emulator,Roll,Video,,skipped 1.2,,1650224578447,NerdTheBox
Allenbot,1385780,Emulator,Roll,Video,1385780,,https://www.youtube.com/watch?v=xrT10_7XlB8,1651490031890,NerdTheBox
Allenbot,1444720,Console,Roll,Video+,1444720,,,1664696896684,Hydrantdude
Allenbot,1527880,Console,Roll,Video+,1527880,19 start,,1667707515169,algebruh
Allenbot,1590040,Console,Roll,Lost,1590040,,https://www.twitch.tv/videos/1689049880?sr=a&t=3691s,1672201999690,Bunny Boing
_vorzyglich,1207469,Emulator,DAS+Tap,Image,,1.1 skip. almost totally unknown player,,1645135921546,NerdTheBox
Professor L,1106260,Emulator,Tap,Image,1012080,,,1654257977036,NerdTheBox
Professor L,1060680,Emulator,Tap,Video,1012080,,,1671332683835,algebruh
SaltedSofa12,1113226,Console,DAS,Video,,,,1607926395239,Hydrantdude
SaltedSofa12,1161965,Console,DAS,Video,,,,1612987932531,Petr Verner
SaltedSofa12,1170749,Console,DAS,Partial Video,,127 Lines+. 1.161 video PB,,1619614358185,Cool Iceage
SaltedSofa12,1226507,Console,DAS,Video,1226507,,,1621401290300,Hydrantdude
SaltedSofa12,1274731,Console,DAS,Video,1274731,,,1682100267603,Samual Finch
Nevanator,1190240,Console,Tap,Video,,,,1606765954307,DTFPS
Nevanator,1199360,Console,Tap,Video,,,,1610307663076,Petr Verner
Nevanator,1200060,Console,Tap,Video,,,,1612321299832,Hydrantdude
Nevanator,1228580,Console,Tap,Video,,,,1612827255816,Hydrantdude
Nevanator,1273920,Console,Tap,Video,1273920,,,1621386985566,Cool Iceage
Svavar,1188000,Console,DAS,Claim,,Mentioned to Jonas in call onstream. 1.1X video PB,,1588523046618,Hydrantdude
Svavar,1190760,Console,DAS,Video,1190760,,,1599004260605,Hydrantdude
SnowLilyx28,1136532,Emulator,Roll,Image,,,,1678400082592,Samual Finch
potatosean,1119610,Emulator,DAS,Image,1005000,. 1.0X video PB,,1609272983014,DTFPS
ShadyYouWot,1147240,Emulator,Butterfly,Video,1147240,,,1651582292782,NerdTheBox
Rev,1144463,Console,DAS,Image,,,,1590359381979,Hydrantdude
Rev,1207124,Console,DAS,Image,960222,. 1.0X video PB,,1592513977315,Hydrantdude
Rev,1301338,Console,DAS,Image,960222,,,1683305892217,Samual Finch
CameelHabibHabab,1120653,Emulator,Tap,Claim,1034477,,,1627425224236,Hydrantdude
TegaMech,1100765,Console,DAS,Claim,,Score calculated from memory. 1.0X video PB,,1597525277246,Hydrantdude
TegaMech,1122241,Console,DAS,Video,,,,1602498172956,Hydrantdude
TegaMech,1157041,Console,DAS,Video,,,,1603176238125,Hydrantdude
TegaMech,1204450,Console,DAS,Video,,,,1609143363294,Hydrantdude
TegaMech,1229900,Console,DAS,Video,,,,1620150273742,Hydrantdude
TegaMech,1237880,Console,DAS,Video,,,,1620324431296,Hydrantdude
TegaMech,1272980,Console,Roll,Video,,,,1632742443260,NerdTheBox
TegaMech,1307300,Console,Roll,Video,1307300,19 start,https://youtu.be/c1k1wauKBN4,1639673142783,Hydrantdude
xile_eldur,1161280,Console,DAS+Tap,Video,,,,1635166049276,NerdTheBox
xile_eldur,1232860,Console,DAS+Tap,Video,,,,1637012311711,NerdTheBox
xile_eldur,1264240,Console,DAS+Tap,Video,1264240,,,1647889984092,NerdTheBox
Harry Hong,1275602,Console,DAS,Video,1275602,Former DAS WR,,1587398445793,Hydrantdude
NerDzzzzz,1301080,Console,Tap,Video,1301080,skipped 1.2,https://youtu.be/Qma1SK7JSrM,1592613433269,Hydrantdude
Bo Steil,1199341,Console,DAS,Video,,,,1587398624074,Hydrantdude
Bo Steil,1212679,Console,DAS,Image,1199000,has a 1.2 of unknown score with lost Image. 1.199 video PB,,1614862386981,Cool Iceage
Sam Finch,1134380,Console,Tap,Video,,,,1590191545219,Hydrantdude
Sam Finch,1188690,Console,Tap,Image,,Video uploaded but not public,,1598974727265,Hydrantdude
Sam Finch,1214460,Console,Tap,Video,,,,1599827879321,Hydrantdude
Sam Finch,1227880,Console,Tap,Video,,,,1601859265013,Hydrantdude
Sam Finch,1261040,Console,Tap,Video,,,,1603576296213,Hydrantdude
Sam Finch,1309800,Console,Tap,Lost,,Sam has deleted all of his videos,,1608352118714,Hydrantdude
Sam Finch,1370020,Console,Roll,Video,,,,1644732287217,Hydrantdude
Sam Finch,1432680,Console,Roll,Video,,19 start. 19 start,,1644991007999,Hydrantdude
Sam Finch,1447060,Console,Roll,Video,,,,1645186679226,NerdTheBox
Sam Finch,1456060,Console,Roll,Video,,19 start. 19 start,,1645445324361,NerdTheBox
Sam Finch,1669800,Console,Roll,Video,1669800,. Skipped 1.5,https://www.youtube.com/watch?v=3r_J0l6nMXg,1646132502296,Hydrantdude
Sam Finch,2361180,Console,Roll,Video,2361180,,https://youtu.be/NpDz85kNEjw,1675098988473,NerdTheBox
Ale,1112627,Console,DAS,Video,1112627,in CTT1 Finals,,1627761943487,Hydrantdude
Ale,1149431,Console,DAS,Image,1112627,Video exists,,1678162365199,Samual Finch
Yusif,1144780,Emulator,Tap,Video,,,,1608218880601,DTFPS
Yusif,1202400,Emulator,Tap,Video,,,,1609530335538,Hydrantdude
Yusif,1204400,Emulator,Tap,Video,,,,1610088877145,Hydrantdude
Yusif,1277180,Emulator,Tap,Partial Video,1277180,121 lines+. handcam,,1635238285003,Hydrantdude
Micetro,1101140,Emulator,Tap,Image,,,,1619713521921,Cool Iceage
Micetro,1238460,Emulator,Tap,Image,1067240,,,1633518006343,Hydrantdude
RedShurt,1176420,Console,Tap,Image,,. 1.0X video PB,,1606199575965,DTFPS
RedShurt,1208360,Console,Tap,Image,,. 1.0X video PB,,1640373644894,Hydrantdude
RedShurt,1228600,Console,Tap,Video,1228600,,,1657835739593,Hydrantdude
RedShurt,1278680,Console,Roll,Video+,1278680,,https://www.twitch.tv/videos/1689678991?sr=a&t=3225s,1672201876512,Bunny Boing
Pumis,1104538,Console,DAS,Video,1104538,,,1627363963255,DTFPS
Pumis,1214154,Console,DAS,Video,1214154,,,1658786039412,NerdTheBox
Boxie,1107288,Emulator,DAS,Video,,,,1646521579283,NerdTheBox
Boxie,1109899,Console,DAS,Video,,,,1650152281842,NerdTheBox
Boxie,1173755,Console,DAS,Video,1173755,,,1656762017317,Hydrantdude
dermotninja,1105501,Emulator,DAS+Tap,Partial Video,,193 lines+. 2nd maxout,,1637882605792,NerdTheBox
dermotninja,1114120,Emulator,Tap,Video,,,,1642981383369,Hydrantdude
dermotninja,1185740,Emulator,Tap,Video,1185740,,,1644098327689,Hydrantdude
Brodindamp,1214900,Emulator,Tap,Video,,,,1587398624074,Hydrantdude
Brodindamp,1216497,Emulator,Tap,Video,,,,1587781301103,Hydrantdude
Brodindamp,1232938,Console,Tap,Video,,,,1588211590105,Hydrantdude
Brodindamp,1296420,Console,Tap,Video,,,,1593374519984,Hydrantdude
Brodindamp,1316650,Console,Tap,Video,,,https://youtu.be/U3grqcSThb8,1599383855559,Hydrantdude
Brodindamp,1374402,Emulator,Tap,Video,1374402,1316650 console PB,,1657841874518,Hydrantdude
Brodindamp,1387860,Emulator,Tap,Image,1374402,1316650 console PB,,1658184762770,Hydrantdude
Brodindamp,1389696,Emulator,Tap,Image,1374402,1316650 console PB,,1658263552551,NerdTheBox
Brodindamp,1416773,Emulator,Tap,Video,1416773,1316650 console PB,,1662843176061,Hydrantdude
BreakfastNoodles,1100100,Emulator,Tap,Video,1100100,,,1597808638837,Hydrantdude
MörköS,1112020,Console,DAS,Video,,,,1611080246859,Hydrantdude
MörköS,1180280,Console,Tap,Image,,. 1.12 video PB        with DAS,,1625308682044,Cool Iceage
MörköS,1210200,Console,Tap,Video,1210200,,,1634827762849,NerdTheBox
DazedBacon,1130040,Emulator,Tap,Video,1130040,,,1642820770612,Hydrantdude
reimia,1131535,Emulator,Unknown,Image,,,,1671583836929,Bunny Boing
Malaya,1174280,Console,Tap,Video,,First maxout,,1635679230937,Hydrantdude
Malaya,1255300,Console,Tap,Image,1174280,vid pb is WR best 1st maxout,,1655161440415,NerdTheBox
Keith Wong,1107200,Console,DAS,Video,1107200,,,1637387595530,DTFPS
Bergtroll,1131100,Console,Roll,Video,1131100,,,1686330505322,Noah Dengler
Pibonacci,1123003,Emulator,DAS,Video,1123003,HV,,1684098976708,Samual Finch
SVNestris,1214720,Console,Roll,Video,,,,1645734888276,NerdTheBox
SVNestris,1224640,Console,Roll,Video,,,,1646062154319,NerdTheBox
SVNestris,1317280,Console,Roll,Video,,,,1646184800006,NerdTheBox
SVNestris,1693880,Console,Roll,Video,1693880,1.4-1.5 skip,,1651766659805,DTFPS
SVNestris,1909540,Console,Roll,Video,1909540,1.7-1.8 skip,,1666835716615,algebruh
SVNestris,2772120,Console,Roll,Image,1909540,Vid PB VOD expired,https://www.youtube.com/watch?v=QP9Mb-jWqwE,1670083693571,NerdTheBox
Chrissy Ford,1105760,Console,DAS,Video,,,,1601372090225,Hydrantdude
Chrissy Ford,1121737,Console,DAS,Video,,,,1616072668569,Hydrantdude
Chrissy Ford,1217852,Console,DAS,Video,1217852,,,1618108247231,Hydrantdude
Logan,1126840,Console,DAS,Image,,,,1635767761152,NerdTheBox
Logan,1161060,Console,DAS,Image,,,,1637282402248,NerdTheBox
Logan,1189860,Console,DAS,Image,,,,1638459368683,NerdTheBox
Logan,1193100,Console,DAS,Image,,,,1639455559315,Hydrantdude
Logan,1209080,Console,DAS,Image,1088980,,,1639799022313,MegaTech
Doggo,1124440,Emulator,Tap,Video,,,,1587398624074,Hydrantdude
Doggo,1217620,Emulator,Tap,Video,1217620,,,1628710995695,DTFPS
IanKeith,1108719,Console,DAS,Video,,,,1636667833299,NerdTheBox
IanKeith,1131612,Console,DAS,Image,1108719,,,1646397914601,NerdTheBox
IanKeith,1160680,Console,DAS,Image,1108719,,,1668037801128,algebruh
Katiebug,1142960,Console,DAS,Image,,,,1676076293038,Cool Iceage
berenyi_kft,1282071,Console,Tap,Video,,,,1587398445793,Hydrantdude
berenyi_kft,1296051,Console,Tap,Video,,,,1596511511556,Hydrantdude
berenyi_kft,1311401,Console,Tap,Video,,4 1.3s,,1597107848746,Hydrantdude
berenyi_kft,1374100,Console,Tap,Video,1374100,7 1.3s. on chasedown,https://youtu.be/hlWD9qIumLE,1618745639502,Petr Verner
Opaux,1120395,Console,Tap,Video,,,,1593986616838,Hydrantdude
Opaux,1123779,Console,Tap,Video,,,,1596764584042,Hydrantdude
Opaux,1125380,Console,Tap,Video,,,,1597988703597,Hydrantdude
Opaux,1183080,Console,Tap,Video,,,,1601683181780,Hydrantdude
Opaux,1194935,Console,Tap,Video,,,,1603176256440,Hydrantdude
Opaux,1224419,Console,Tap,Video,,,,1606454934714,Hydrantdude
Opaux,1230490,Console,Tap,Video,,,,1608086775578,Hydrantdude
Opaux,1244050,Console,Tap,Video,,,,1615165724064,Cool Iceage
Opaux,1254071,Console,Tap,Video,,,,1617327338017,Cool Iceage
Opaux,1268174,Console,Tap,Video,,,,1620090041948,Hydrantdude
Opaux,1276560,Console,Tap,Video,,,,1626226442774,Hydrantdude
Opaux,1287371,Console,Tap,Video,,,,1630041207223,Hydrantdude
Opaux,1308315,Console,Tap,Video,,,https://youtu.be/kTjzyY9BQ-Y,1630425192584,Cool Iceage
Opaux,1325556,Console,Tap,Video,,,https://www.youtube.com/watch?v=f4gkSb-zr8k,1634467342160,Hydrantdude
Opaux,1326880,Console,Roll,Video,,in CTL match,,1641603289563,Hydrantdude
Opaux,1333720,Console,Roll,Video,1333720,,https://www.youtube.com/watch?v=Ix6VLr2EyFU,1655584277564,Hydrantdude
Opaux,1400880,Console,Roll,Video+,1400880,,,1658092400714,NerdTheBox
Opaux,1528260,Console,Roll,Video,1528260,,https://www.youtube.com/watch?v=r-xWfqi_eMA,1661340639702,NerdTheBox
Opaux,1925720,Console,Roll,Video,1925720,,,1686327930554,Noah Dengler
TheDengler,1101400,Console,Roll,Video,,,,1649074161302,NerdTheBox
TheDengler,1163860,Console,Roll,Image,,,,1651609074971,NerdTheBox
TheDengler,1165740,Console,Roll,Video,,,,1651866419141,NerdTheBox
TheDengler,1211600,Console,Roll,Video,,,,1655088865928,NerdTheBox
TheDengler,1268900,Console,Roll,Video+,1268900,,,1659844638352,Hydrantdude
TheDengler,1347560,Console,Roll,Video+,1347560,,https://www.youtube.com/watch?v=2yZt28wWlGI,1666149037327,Hydrantdude
TheDengler,1562863,Console,Roll,Video+,1562863,,https://www.youtube.com/watch?v=kUNXviNYe7Y,1671647853746,Bunny Boing
TheDengler,1685660,Console,Roll,Video+,1685660,19 start,,1684954148364,Samual Finch
AdamMts02,1167240,Emulator,DAS,Video,,,,1587398624074,Hydrantdude
AdamMts02,1217440,Console,DAS,Video,1217440,,,1630943632937,Cool Iceage
MrHeldin,1107660,Emulator,Tap,Image,,Video Exists. Could be console,,1678162602732,Samual Finch
Eren,1134060,Console,Tap,Video,,maxoutclub,,1613012271431,Hydrantdude
Eren,1151000,Console,Tap,Video,,maxoutclub,,1618190767452,Cool Iceage
Eren,1182020,Console,Tap,Video,,CTM May 2021 Qual,,1619643396073,Cool Iceage
Eren,1186820,Console,Tap,Video,,In June CTM ME      losing score WR,,1623536193659,Cool Iceage
Eren,1195200,Console,Tap,Video,,,,1643426029070,NerdTheBox
Eren,1195360,Console,Tap,Image,,vid pb 1195200,,1644621701490,NerdTheBox
Eren,1206320,Console,Tap,Video,1206320,in comp,,1645832997848,NerdTheBox
Eren,1242640,Console,Tap,Partial Video,1206320,191 Lines+,,1662089783083,Hydrantdude
Eren,1266300,Console,Tap,Video,1266300,19 Start,,1668811398367,Cool Iceage
maiwingkos,1116229,Console,DAS,Video,1116229,,,1633209338980,NerdTheBox
Longboy,1130400,Console,Tap,Video,,,,1613699729950,Hydrantdude
Longboy,1187140,Console,Tap,Video,,,,1619393763236,Cool Iceage
Longboy,1212100,Console,Tap,Video,,,,1622650852919,Cool Iceage
Longboy,1229760,Console,Tap,Video,,,,1628466536425,Hydrantdude
Longboy,1256962,Console,Tap,Video,,,,1633982565799,NerdTheBox
Longboy,1316900,Console,Tap,Video+,1316900,,https://www.youtube.com/watch?v=_CLLMRCcDU4,1657817497392,Hydrantdude
Lord4NoNi,1104480,Emulator,Tap,Video,1104480,CTM June 2021 Qual,,1622406360357,Cool Iceage
Sundeco,1115700,Emulator,Tap,Partial Video,1115700,"25+, 19 start",,1597100076705,Hydrantdude
Jerpidude,1104740,Console,Tap,Video,,,,1591386042890,Hydrantdude
Jerpidude,1245000,Console,Tap,Video,,,,1591815276982,Hydrantdude
Jerpidude,1290200,Console,Tap,Video,,,,1599509029546,Hydrantdude
Jerpidude,1310160,Console,Tap,Video,,,,1608503032888,Hydrantdude
Jerpidude,1313020,Console,Tap,Video,,2 1.3s,,1609112855992,Hydrantdude
Jerpidude,1316240,Console,Tap,Video,1316240,3 1.3s,https://youtu.be/a6hJDPS98ac,1613758947963,Hydrantdude
TheMisterValor,1118160,Console,DAS,Video,,,,1607163621733,Petr Verner
TheMisterValor,1139840,Console,DAS,Video,,,,1607187924544,Petr Verner
TheMisterValor,1142220,Console,DAS,Video,,,,1608918219281,Hydrantdude
TheMisterValor,1168800,Console,DAS,Video,,,,1619745907823,Cool Iceage
TheMisterValor,1242020,Console,DAS,Video,,,,1620366648540,Hydrantdude
TheMisterValor,1278140,Console,DAS,Video,1278140,,,1655383600227,NerdTheBox
A Random Person,1113700,Emulator,Tap,Image,1084212,19 start. probably has more,,1641819470439,NerdTheBox
Jakub,1104640,Console,Roll,Video,1104640,,,1670006329304,NerdTheBox
Jakub,1128520,Console,Roll,Video+,1128520,,https://youtu.be/-wJDBRYh6Ik,1678953442874,meme tetris
Jakub,1159360,Console,Roll,Video+,1159360,,,1679673551377,Samual Finch
Jakub,1171482,Console,Roll,Image,1159360,,,1681150619061,Samual Finch
Jakub,1181720,Console,Roll,Image,1159360,,,1683307633932,Samual Finch
Jakub,1211920,Console,Roll,Image,1159360,,,1684850840978,Samual Finch
Jakub,1252280,Console,Roll,Image,1159360,,,1686329675892,Noah Dengler
AndrewFulcher,1138820,Emulator,Tap,Video,1138820,,,1660774973332,NerdTheBox
Poo,1129118,Emulator,Tap,Video,,,,1605037044726,DTFPS
Poo,1159853,Emulator,Tap,Image,1129000,. 1.129 video PB,,1620911633839,Cool Iceage
Mleczak,1118480,Emulator,Tap,Video,,. 1116780 video PB,,1618407347409,Cool Iceage
Mleczak,1161960,Emulator,Tap,Video,,,,1619472748538,Cool Iceage
Mleczak,1211320,Console,Tap,Video,1218560,,,1629921937399,Hydrantdude
